@RELATION auto-sklearn_FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC

@DATA
arsenic-male-bladder,1.0,0.010666666666666666,93.75,110.66885474272247,40.02881768985643,-1.2188394760817927,17.889207302875178,-4.54063166485052,4.54063166485052,1.3862943611198906,5.926926025970411,1.0,4.0,0.0,375.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,3.0,10.197522838356944,6.258894143724465,0.009162297125935918,1.6224859323848284,43.0,43.0,43.0,0.0,43.0
arsenic-male-lung,1.0,0.010666666666666666,93.75,110.66885474272247,40.02881768985643,-1.2188394760817927,17.889207302875178,-4.54063166485052,4.54063166485052,1.3862943611198906,5.926926025970411,1.0,4.0,0.0,375.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,3.0,10.197522838356944,6.258894143724465,0.009162297125935918,1.6224859323848284,43.0,43.0,43.0,0.0,43.0
balloon,1.0,0.0007457121551081282,1341.0,17.497533798217773,17.497533798217773,17.497533798217773,0.0,-7.201170883281678,7.201170883281678,0.0,7.201170883281678,0.0,1.0,0.0,1341.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.896523952484131,-2.896523952484131,-2.896523952484131,0.0,0.0,0.0,0.0,0.0,0.0
bank32nh,1.0,0.005829841501184187,171.53125,9.644611358642578,0.9240010939611876,-1.3117843866348267,3.3256971177392383,-5.1447654657501625,5.1447654657501625,3.4657359027997265,8.610501368549889,0.0,32.0,0.0,5489.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,2.2950119972229004,0.6224293509967538,-0.024041127413511276,0.8910277524767247,0.0,0.0,0.0,0.0,0.0
bank8fm,1.0,0.0014574603752960467,686.125,5.994620323181152,0.5273152384811959,-1.3756378144786194,2.9130838192894433,-6.531059826870053,6.531059826870053,2.0794415416798357,8.610501368549889,0.0,8.0,0.0,5489.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0594398975372314,0.4553816454426851,-0.365326851606369,0.9023827580087976,0.0,0.0,0.0,0.0,0.0
bike_sharing_demand,1.0,0.0010305736860185502,970.3333333333334,5817.000171791789,324.3953314458378,-1.999942882768061,1332.170579632328,-6.877639655077513,6.877639655077513,2.4849066497880004,9.362546304865514,2.0,12.0,0.0,11644.0,0.0,0.0,10.0,0.0,0.0,0.0,0.2,5.0,76.2823713041997,4.973258385773843,-0.788772228201913,17.355794163855013,4.0,4.0,4.0,0.0,8.0
black_friday,1.0,8.052178114179885e-05,12419.0,29.24223070117231,3.0140496866941926,-1.8791988413816274,7.983115837978855,-9.426982836948033,9.426982836948033,2.1972245773362196,11.624207414284252,4.0,9.0,0.0,111771.0,0.0,0.0,5.0,0.0,0.0,0.0,0.8,1.25,5.5894749933399215,1.5051396660981775,-1.3122281453666986,1.6080475541724424,7.0,4.25,2.0,1.920286436967152,17.0
boston,1.0,0.03823529411764706,26.153846153846153,27.71764135011005,7.4566523449578375,-1.2014354994188554,9.160836360436388,-3.2639962601486703,3.2639962601486703,2.5649493574615367,5.8289456176102075,2.0,13.0,0.0,340.0,0.0,0.0,11.0,0.0,0.0,0.0,0.18181818181818182,5.5,5.0368560332003725,1.656759498029266,-3.6409211624916202,2.3815626199291633,9.0,5.5,2.0,3.5,11.0
boston_corrected,1.0,0.05588235294117647,17.894736842105264,80.01190476190476,32.03977517420179,-1.2968537635135517,28.460846695199738,-2.8845066384437668,2.8845066384437668,2.9444389791664403,5.8289456176102075,3.0,19.0,0.0,340.0,0.0,0.0,16.0,0.0,0.0,0.0,0.1875,5.333333333333333,9.056042444793684,4.65699738654245,-3.6409211624916202,3.4434837983618487,83.0,31.333333333333332,2.0,36.64544840616484,94.0
brazilian_houses,1.0,0.0016750418760469012,597.0,3316.84117130203,122.30143538116879,-1.9539846115035315,560.3485277711284,-6.391917113392602,6.391917113392602,2.4849066497880004,8.876823763180603,4.0,12.0,0.0,7164.0,0.0,0.0,8.0,0.0,0.0,0.0,0.5,2.0,56.85420058855797,4.961947367526542,-1.3084093609766536,9.464415557024385,34.0,10.75,2.0,13.47915056670857,43.0
buzzinsocialmedia_twitter,1.0,0.0001970428222673743,5075.038961038961,13724.808250472768,1814.5842366258278,6.143370083583331,3461.408217892643,-8.532089480932532,8.532089480932532,4.343805421853684,12.875894902786216,0.0,77.0,0.0,390778.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,95.01162719726562,20.355363681718902,-4.765758037567139,25.84851502912935,0.0,0.0,0.0,0.0,0.0
cps_85_wages,1.0,0.027932960893854747,35.8,17.421783625730992,1.973506464305277,-1.975380750510284,5.361829898523666,-3.577947893406655,3.5779478934066544,2.302585092994046,5.8805329864007,7.0,10.0,0.0,358.0,0.0,0.0,3.0,0.0,0.0,0.0,2.3333333333333335,0.42857142857142855,4.407015274052382,0.9944930772503519,-1.727325391420667,1.6663141292932708,6.0,2.857142857142857,2.0,1.355261854357877,20.0
cpu_act,1.0,0.0038258334851521223,261.3809523809524,619.9618265719739,76.9042121753925,1.1050496101379395,139.01256776590665,-5.565978930826466,5.565978930826466,3.044522437723423,8.610501368549889,0.0,21.0,0.0,5489.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.77604866027832,5.3457508484522505,-0.7721167802810669,4.832918145056104,0.0,0.0,0.0,0.0,0.0
cpu_small,1.0,0.00218619056294407,457.4166666666667,278.4120727987076,67.79059303974928,1.1050496101379395,84.07833455016278,-6.125594718761889,6.125594718761889,2.4849066497880004,8.610501368549889,0.0,12.0,0.0,5489.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11.610797882080078,5.007975568373998,-0.7721167802810669,3.9304204191758796,0.0,0.0,0.0,0.0,0.0
crimecommunitynums,1.0,0.09431137724550898,10.603174603174603,240.92613220214844,18.340886183503084,-1.2158645391464233,41.270225689176456,-2.361153447145113,2.361153447145113,4.836281906951478,7.197435354096591,0.0,126.0,25.0,1336.0,1259.0,26423.0,126.0,0.1984126984126984,0.9423652694610778,0.15696583024427335,0.0,0.0,13.71972942352295,1.7863751829025292,-13.160758972167969,3.237523351438841,0.0,0.0,0.0,0.0,0.0
crimecommunitynums2,1.0,0.09431137724550898,10.603174603174603,184.13108941767203,12.784444563430194,-1.2158645391464233,30.01135487001705,-2.361153447145113,2.361153447145113,4.836281906951478,7.197435354096591,0.0,126.0,0.0,1336.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,12.093932151794434,2.005664767194835,-1.943760871887207,2.60700191983831,0.0,0.0,0.0,0.0,0.0
dataset_sales,1.0,0.0019457956914523975,513.9285714285714,121.84561157226562,8.96337482058202,-1.353954588424089,31.401015232431032,-6.242084289706209,6.242084289706209,2.6390573296152584,8.881141619321468,0.0,14.0,0.0,7195.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.523593902587891,0.21235133042292936,-2.9214015007019043,2.097867909919191,0.0,0.0,0.0,0.0,0.0
debutanizer,1.0,0.004364089775561097,229.14285714285714,47.596107482910156,8.355162323342759,-0.7686753273010254,16.180217557997388,-5.434345639371147,5.434345639371147,1.9459101490553132,7.38025578842646,0.0,7.0,0.0,1604.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.639684796333313,-1.0063228250614233,-5.782046794891357,2.1578147551919313,0.0,0.0,0.0,0.0,0.0
delays_zurich_transport,1.0,0.0009284543965046423,1077.0588235294117,93.45112285023366,25.293081854317105,-3.0,27.90537234689279,-6.98198929361234,6.98198929361234,2.833213344056216,9.815202637668557,5.0,17.0,1.0,18310.0,429.0,429.0,12.0,0.058823529411764705,0.023429819770617148,0.001378224692389244,0.4166666666666667,2.4,9.769909050253935,4.096728831599089,-0.6403067215476371,3.157641398303554,1466.0,308.8,2.0,579.100474874611,1544.0
delta_elevators,1.0,0.0009408812921436412,1062.8333333333333,3.9213500022888184,0.5684107765698683,-0.5238511562347412,1.5399688040228623,-6.968693577087216,6.968693577087216,1.791759469228055,8.760453046315272,0.0,6.0,0.0,6377.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.16351966559886932,-0.006105443462729454,-0.21255609393119812,0.12639867189774245,0.0,0.0,0.0,0.0,0.0
diamonds,1.0,0.0002490315439955728,4015.5555555555557,67.97099583921204,9.692547367511306,-1.8283929830041543,18.14707827848446,-8.29793098681,8.29793098681,2.1972245773362196,10.49515556414622,3.0,9.0,0.0,36140.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5,2.0,8.28121536347692,2.21707138093258,-0.13563960946000617,1.8089097694920113,8.0,6.666666666666667,5.0,1.247219128924647,20.0
disclosure_x_bias,1.0,0.006756756756756757,148.0,0.2147235870361328,0.045584917068481445,-0.18394947052001953,0.16826721553429205,-4.997212273764115,4.997212273764115,1.0986122886681098,6.095824562432225,0.0,3.0,0.0,444.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4240962862968445,0.17275269826253256,-0.26239264011383057,0.30892725583079866,0.0,0.0,0.0,0.0,0.0
disclosure_x_noise,1.0,0.006756756756756757,148.0,0.12430834770202637,-0.016092936197916668,-0.1564786434173584,0.11463080963814251,-4.997212273764115,4.997212273764115,1.0986122886681098,6.095824562432225,0.0,3.0,0.0,444.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.23846562206745148,0.06573336323102315,-0.2592475414276123,0.22994830708239322,0.0,0.0,0.0,0.0,0.0
disclosure_x_tampered,1.0,0.006756756756756757,148.0,0.14462566375732422,-0.0021993319193522134,-0.12024116516113281,0.11003018402585416,-4.997212273764115,4.997212273764115,1.0986122886681098,6.095824562432225,0.0,3.0,0.0,444.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.24733255803585052,0.07746072113513947,-0.2560780942440033,0.23586116126569254,0.0,0.0,0.0,0.0,0.0
disclosure_z,1.0,0.006756756756756757,148.0,0.22240114212036133,0.03890454079296113,-0.17360343618434904,0.1629645185255531,-4.997212273764115,4.997212273764115,1.0986122886681098,6.095824562432225,0.0,3.0,0.0,444.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.39704427123069763,0.14712498585383096,-0.3139509856700897,0.3264137695342199,0.0,0.0,0.0,0.0,0.0
ele-2,1.0,0.005649717514124294,177.0,3.4297097241532244,2.0608895549091555,-0.10666704177856445,1.3647621880935004,-5.176149732573829,5.176149732573829,1.3862943611198906,6.56244409369372,0.0,4.0,0.0,708.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.8621881008148193,1.5968709290027618,1.0831063985824585,0.31266779589189425,0.0,0.0,0.0,0.0,0.0
elevators,1.0,0.0016184139543247618,617.8888888888889,7558.090106400047,842.5761529717279,-0.5841033458709717,2374.2961590727805,-6.426308649851345,6.426308649851345,2.8903717578961645,9.316680407747508,0.0,18.0,0.0,11122.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,84.87684631347656,8.912231362942192,-1.492260217666626,26.866751869973488,0.0,0.0,0.0,0.0,0.0
era,1.0,0.005970149253731343,167.5,-0.930605411529541,-1.123270571231842,-1.346553921699524,0.15457979490666904,-5.120983351265121,5.120983351265121,1.3862943611198906,6.507277712385012,0.0,4.0,0.0,670.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.27844372391700745,0.05377842951565981,-0.3545542359352112,0.25645045597864385,0.0,0.0,0.0,0.0,0.0
flora,1.0,19.90049751243781,0.05025,3344.0001885102774,1.3474872974464673,-3.0,23.368547843421517,2.990744732042952,-2.990744732042952,12.206072645530174,9.215327913487222,0.0,200000.0,0.0,10050.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,57.84461975097656,0.6352413553140375,-1.972664475440979,1.4506400094344603,0.0,0.0,0.0,0.0,0.0
forest_fires,1.0,0.0345821325648415,28.916666666666668,293.71149977998016,26.282162460759032,-1.6135154826958105,58.184731801206425,-3.364418130158859,3.364418130158859,2.4849066497880004,5.849324779946859,2.0,12.0,0.0,347.0,0.0,0.0,10.0,0.0,0.0,0.0,0.2,5.0,16.85838439225814,2.831974766929005,-7.222625842194405,4.200942627201999,12.0,9.5,7.0,2.5,19.0
fps-in-video-games,1.0,0.00015421875931008136,6484.295454545455,1465.6656288808035,40.46619071834323,-1.999364114446171,124.46347508786525,-8.777138448527099,8.777138448527099,3.784189633918261,12.56132808244536,14.0,44.0,16.0,285309.0,285309.0,870127.0,30.0,0.36363636363636365,1.0,0.0693129681726256,0.4666666666666667,2.142857142857143,38.310124365248434,4.379296997219179,-4.261852385352091,4.595784299133647,419.0,63.285714285714285,2.0,130.40783750079078,886.0
fri_c0_1000_10,1.0,0.014925373134328358,67.0,-1.1540030241012573,-1.209769606590271,-1.274060845375061,0.039065985127034485,-4.204692619390966,4.204692619390966,2.302585092994046,6.507277712385012,0.0,10.0,0.0,670.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.054309241473674774,-0.024592640064656734,-0.0916203111410141,0.051891376571942795,0.0,0.0,0.0,0.0,0.0
fri_c0_500_10,1.0,0.029850746268656716,33.5,-1.0570658445358276,-1.195530373260534,-1.2883082628250122,0.0683488493100201,-3.5115454388310208,3.5115454388310208,2.302585092994046,5.814130531825066,0.0,10.0,0.0,335.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.08424706757068634,-0.01606949931010604,-0.10216940194368362,0.049990255500964774,0.0,0.0,0.0,0.0,0.0
fri_c1_1000_10,1.0,0.014925373134328358,67.0,-0.7805535793304443,-1.1587260127067567,-1.3219560384750366,0.1387566089271759,-4.204692619390966,4.204692619390966,2.302585092994046,6.507277712385012,0.0,10.0,0.0,670.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.024906858801841736,-0.02503666076809168,-0.07929260283708572,0.04169248348728777,0.0,0.0,0.0,0.0,0.0
fri_c1_500_10,1.0,0.029850746268656716,33.5,-0.7797935009002686,-1.1731780409812926,-1.3308287858963013,0.1459199225874368,-3.5115454388310208,3.5115454388310208,2.302585092994046,5.814130531825066,0.0,10.0,0.0,335.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05210636928677559,-0.029838589206337928,-0.15641939640045166,0.06096935306148185,0.0,0.0,0.0,0.0,0.0
fri_c3_1000_25,1.0,0.03731343283582089,26.8,1.8308653831481934,-1.0024417209625245,-1.2976398468017578,0.6295717774707875,-3.288401887516811,3.288401887516811,3.2188758248682006,6.507277712385012,0.0,25.0,0.0,670.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.3577781915664673,0.05903869193047285,-0.10821037739515305,0.30334501225793936,0.0,0.0,0.0,0.0,0.0
fri_c3_1000_50,1.0,0.07462686567164178,13.4,1.8648128509521484,-1.1002368545532226,-1.2838413715362549,0.4602974732048222,-2.5952547069568657,2.5952547069568657,3.912023005428146,6.507277712385012,0.0,50.0,0.0,670.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.416456937789917,0.03859810452675447,-0.08240882307291031,0.2295224412173914,0.0,0.0,0.0,0.0,0.0
fri_c3_500_10,1.0,0.029850746268656716,33.5,1.3844857215881348,-0.7837295055389404,-1.3221184015274048,0.805263593827129,-3.5115454388310208,3.5115454388310208,2.302585092994046,5.814130531825066,0.0,10.0,0.0,335.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.2856554985046387,0.17418974563479422,-0.14079709351062775,0.43730315493524763,0.0,0.0,0.0,0.0,0.0
fri_c4_1000_100,1.0,0.14925373134328357,6.7,1.6054482460021973,-1.1396986937522888,-1.3194022178649902,0.3267199678888463,-1.9021075263969205,1.9021075263969205,4.605170185988092,6.507277712385012,0.0,100.0,0.0,670.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.4074628353118896,0.0274212815361534,-0.14500431716442108,0.18058578917168708,0.0,0.0,0.0,0.0,0.0
fri_c4_500_100,1.0,0.29850746268656714,3.35,1.0700321197509766,-1.1350320238113059,-1.3662497997283936,0.3268335650875829,-1.208960345836975,1.208960345836975,4.605170185988092,5.814130531825066,0.0,100.0,0.0,335.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.1286591291427612,0.03944534068912617,-0.15408703684806824,0.17125213397085035,0.0,0.0,0.0,0.0,0.0
fri_c4_500_25,1.0,0.07462686567164178,13.4,1.8394718170166016,-0.9394917317148799,-1.340023398399353,0.673893223282979,-2.5952547069568657,2.5952547069568657,3.2188758248682006,5.814130531825066,0.0,25.0,0.0,335.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.4289060831069946,0.14543780719861388,-0.09056798368692398,0.31964357299363316,0.0,0.0,0.0,0.0,0.0
fried,1.0,0.0003660992128866923,2731.5,-1.1862576007843018,-1.1962614155363542,-1.2053626775741577,0.005961512128429533,-7.912606187835772,7.912606187835772,2.302585092994046,10.215191280829819,0.0,10.0,0.0,27315.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.014674628153443336,0.0023945856955833733,-0.011635380797088146,0.007010999089837362,0.0,0.0,0.0,0.0,0.0
geographicaloriginalofmusic,1.0,0.1647887323943662,6.068376068376068,32.65355682373047,9.70686025890576,-0.3209834098815918,7.908859621153943,-1.803091035237605,1.803091035237605,4.762173934797756,6.565264970035361,0.0,117.0,0.0,710.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,4.8819193840026855,1.9894415362714193,-1.9518637657165527,1.404659633038667,0.0,0.0,0.0,0.0,0.0
house_16h,1.0,0.0010480807022140706,954.125,2186.671352941636,154.93555392627587,-1.0953504811882095,524.9113674935865,-6.8607946901186345,6.8607946901186345,2.772588722239781,9.633383412358416,0.0,16.0,0.0,15266.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,39.29025650024414,4.033220846671611,-5.825565338134766,9.553658547853615,0.0,0.0,0.0,0.0,0.0
house_8l,1.0,0.0005240403511070353,1908.25,1889.6507568359375,266.48536780760736,-1.0953504811882095,617.335492041003,-7.55394187067858,7.55394187067858,2.0794415416798357,9.633383412358416,0.0,8.0,0.0,15266.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,36.40793228149414,6.757665299810469,-0.30137142539024353,11.989468857365193,0.0,0.0,0.0,0.0,0.0
house_prices_nominal,1.0,0.08069458631256383,12.39240506329114,974.001022494887,46.839317611321235,-3.0,108.59479936948178,-2.517083790063489,2.517083790063489,4.3694478524670215,6.88653164253051,43.0,79.0,18.0,979.0,979.0,4638.0,36.0,0.22784810126582278,1.0,0.05996819280847157,1.1944444444444444,0.8372093023255814,31.241015068254217,4.211538957689321,-17.981557415969988,5.501257312369216,25.0,5.744186046511628,1.0,4.132081086440776,247.0
house_sales,1.0,0.00145017609281127,689.5714285714286,187.40318814109602,49.08942389123157,-1.417478968524475,34.96736043083304,-6.536070286605179,6.536070286605179,3.044522437723423,9.580592724328602,1.0,21.0,0.0,14481.0,0.0,0.0,20.0,0.0,0.0,0.0,0.05,20.0,11.18741735956998,6.1912964918668,-0.4974566923784995,3.1340424140237526,70.0,70.0,70.0,0.0,70.0
house_sales_reduced,1.0,0.0013811200883916857,724.05,187.40318814109602,29.189526581965172,-1.2589478319309566,47.47905309547241,-6.584860450774611,6.584860450774611,2.995732273553991,9.580592724328602,1.0,20.0,0.0,14481.0,0.0,0.0,19.0,0.0,0.0,0.0,0.05263157894736842,19.0,11.18741735956998,2.9703064951826263,-3.7128581071044215,3.941739425073003,6763.0,6763.0,6763.0,0.0,6763.0
houses,1.0,0.0005784944681466483,1728.625,77.26595306396484,17.839652666226296,-1.3162850141525269,24.58207809875685,-7.455081573784822,7.455081573784822,2.0794415416798357,9.534523115464658,0.0,8.0,0.0,13829.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.890029430389404,2.1345487064681947,-0.3045564293861389,1.802710457202259,0.0,0.0,0.0,0.0,0.0
kin8nm,1.0,0.0014574603752960467,686.125,-1.1748900413513184,-1.1909352540969849,-1.2142480611801147,0.011712150802840183,-6.531059826870053,6.531059826870053,2.0794415416798357,8.610501368549889,0.0,8.0,0.0,5489.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.008714753203094006,-0.007085331693815533,-0.04051860794425011,0.014164859165673019,0.0,0.0,0.0,0.0,0.0
