@RELATION ChaLearn_AutoML_Challenge_2015_FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC

@DATA
1050_acc,1.0,0.475920705617,0.897803247373,0.5,0.102196752627,0.397803247373,0.0353390639924,28.2972972973,707.381831414,194.65676845,-1.4679633409,196.631916358,0.876822344322,0.897820512821,0.854816849817,0.898772893773,0.416227106227,0.897820512821,-3.34276629823,3.34276629823,3.61091791264,6.95368421087,0.0,2.0,37.0,0.0,1047.0,0.0,0.0,37.0,0.324324324324,241.416,12.5138,0.0,0.0,0.0,0.0,0.0,25.3020385039,9.80875354815,-0.64095278842,7.29013856953,0.0,0.0,0.0,0.0,0.0
1053_acc,1.0,0.708735473801,0.806500274273,0.5,0.193499725727,0.306500274273,0.00287986834888,347.238095238,1339.52929047,347.432834015,3.49256151916,375.591472295,0.765225680664,0.806500481329,0.746299017262,0.812949170481,0.806775955669,0.806500481329,-5.85001069808,5.85001069808,3.04452243772,8.8945331358,0.0,2.0,21.0,5.0,7292.0,4.0,20.0,21.0,0.428571428571,233.188,11.2145,0.238095238095,0.000548546352167,0.000130606274325,0.0,0.0,33.1965337729,12.7150145192,1.93384936473,7.86759553985,0.0,0.0,0.0,0.0,0.0
1056_acc,1.0,0.0619760455202,0.992746767581,0.5,0.0072532324188,0.492746767581,0.00599180069379,166.894736842,525.737698082,82.95365129,-1.9598785857,111.357142242,0.990697714918,0.992747944422,0.993534848428,0.977291487853,0.927464517172,0.992747944422,-5.11736329537,5.11736329537,3.63758615973,8.7549494551,0.0,2.0,38.0,0.0,6342.0,0.0,0.0,38.0,0.394736842105,41.3554,4.98521,0.0,0.0,0.0,0.0,0.0,19.9479258876,6.16603020985,-1.98715352933,4.4216183822,0.0,0.0,0.0,0.0,0.0
1067_acc,1.0,0.620452267157,0.845718329795,0.5,0.154281670205,0.345718329795,0.0148619957537,67.2857142857,102.035986412,32.6902310932,1.32569324091,28.1506865574,0.808830928835,0.845726700629,0.794781882786,0.853503289239,0.820978352384,0.845726700629,-4.20894794496,4.20894794496,3.04452243772,7.25347038268,0.0,2.0,21.0,0.0,1413.0,0.0,0.0,21.0,0.333333333333,19.0153,3.51799,0.0,0.0,0.0,0.0,0.0,8.75114194453,4.28134150351,1.15314550337,1.98013891359,0.0,0.0,0.0,0.0,0.0
1068_acc,1.0,0.36587342273,0.93001345895,0.5,0.0699865410498,0.43001345895,0.028263795424,35.380952381,369.011102682,115.276306941,10.7627397958,98.9844507144,0.907132290185,0.92599715505,0.893600758653,0.92724134661,0.886880037933,0.927312944523,-3.56617360699,3.56617360699,3.04452243772,6.61069604472,0.0,2.0,21.0,0.0,743.0,0.0,0.0,21.0,0.333333333333,122.881,-8.18034,0.0,0.0,0.0,0.0,0.0,17.0846618717,7.79496633817,2.21183865761,4.01329014055,0.0,0.0,0.0,0.0,0.0
1069_acc,1.0,0.0376733785396,0.995993589744,0.5,0.00400641025641,0.495993589744,0.00961538461538,104.0,2311.40368215,652.398364682,-1.02859877188,656.633592819,0.993326908575,0.995995718102,0.99305881206,0.990921913664,0.974096935289,0.995995718102,-4.64439089914,4.64439089914,3.58351893846,8.2279098376,0.0,2.0,36.0,0.0,3744.0,0.0,0.0,36.0,0.277777777778,743.928,21.1597,0.0,0.0,0.0,0.0,0.0,43.6066144951,17.4277256167,-2.66174298298,13.1678262747,0.0,0.0,0.0,0.0,0.0
1111_acc,1.0,0.12885145815,0.982208955224,0.5,0.0177910447761,0.482208955224,0.00686567164179,145.652173913,32685.0039253,16.8569844308,-3.0,598.144283454,0.967432904813,?,?,?,?,?,-4.98122140889,4.98122140889,5.43807930892,10.4193007178,38.0,2.0,230.0,211.0,33500.0,33500.0,5377131.0,192.0,?,?,?,0.917391304348,1.0,0.697875535367,0.197916666667,5.05263157895,180.79546938,0.169399840561,-1.73731548857,4.12510436884,11657.0,1510.57894737,1.0,3242.14333453,57402.0
1112_acc,1.0,0.378605669647,0.926567164179,0.5,0.0734328358209,0.426567164179,0.00686567164179,145.652173913,32642.998105,14.8942326795,-3.0,531.664975,0.864358208955,?,?,?,?,?,-4.98122140889,4.98122140889,5.43807930892,10.4193007178,38.0,2.0,230.0,211.0,33500.0,33500.0,5376795.0,192.0,?,?,?,0.917391304348,1.0,0.69783192732,0.197916666667,5.05263157895,180.679271932,0.162688452767,-1.6726850878,3.91203800144,11783.0,1517.63157895,1.0,3268.92530562,57670.0
1114_acc,1.0,0.379369439642,0.926358208955,0.5,0.0736417910448,0.426358208955,0.00686567164179,145.652173913,33033.0117826,14.6193996781,-3.0,545.885050142,0.88203037913,?,?,?,?,?,-4.98122140889,4.98122140889,5.43807930892,10.4193007178,38.0,2.0,230.0,211.0,33500.0,33500.0,5375907.0,192.0,?,?,?,0.917391304348,1.0,0.697716677482,0.197916666667,5.05263157895,181.755373077,0.159711360451,-1.78612363338,3.88429065566,11732.0,1514.76315789,1.0,3255.36638276,57561.0
1116_acc,1.0,0.619938343648,0.84592760181,0.5,0.15407239819,0.34592760181,0.0377828054299,26.4670658683,4415.0050516,383.129010434,-1.61158889893,904.242077384,0.999773755656,0.848636758634,0.989139749203,0.999095022624,1.0,0.845927955022,-3.27590116265,3.27590116265,5.11799381242,8.39389497507,1.0,2.0,167.0,0.0,4420.0,0.0,0.0,166.0,0.451127819549,-1.44002,0.24917,0.0,0.0,0.0,0.00602409638554,166.0,66.4605813061,10.3207426669,-1.35416475497,16.656470029,100.0,100.0,100.0,0.0,100.0
1119_acc,1.0,0.796364173337,0.759202383681,0.5,0.240797616319,0.259202383681,0.000641760256704,1558.21428571,21810.0019681,701.469571421,-1.9725499135,2223.83146385,0.792023314866,0.759202424324,0.809121780459,0.838275489815,0.383449274639,0.759202424324,-7.35129575594,7.35129575594,2.63905732962,9.99035308556,8.0,2.0,14.0,3.0,21815.0,1606.0,2854.0,6.0,0.814814814815,-1.34212,-0.0351402,0.214285714286,0.0736190694476,0.0093448151665,1.33333333333,0.75,147.688865181,16.6080992618,-2.57988616309,20.6721868945,41.0,12.375,2.0,11.6505096455,99.0
1120_acc,1.0,0.935527758414,0.648355960135,0.5,0.351644039865,0.148355960135,0.000784744565644,1274.3,17.7368057402,4.37272673991,-0.529014727365,5.57248056807,0.809154036922,0.711374420132,0.814882974555,0.782862655841,0.72541819525,0.711374420132,-7.15015228722,7.15015228722,2.30258509299,9.45273738021,0.0,2.0,10.0,0.0,12743.0,0.0,0.0,10.0,0.7,0.296957,0.595754,0.0,0.0,0.0,0.0,0.0,3.45656619253,0.645197518085,-1.25952826567,1.30099090446,0.0,0.0,0.0,0.0,0.0
1128_acc,1.0,0.764204506509,0.777777777778,0.5,0.222222222222,0.277777777778,10.5652173913,0.0946502057613,1026.65638286,43.861256713,-0.938489110694,103.84466502,0.915916728902,0.922740851382,0.935212845407,0.972936893204,0.960408887229,0.777772591486,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0559670781893,-0.59781,0.374493,0.0,0.0,0.0,0.0,0.0,32.0478554456,3.8736256492,-0.0277982410043,4.09432008007,0.0,0.0,0.0,0.0,0.0
1130_acc,1.0,0.406251362182,0.91884057971,0.5,0.0811594202899,0.41884057971,10.5652173913,0.0946502057613,1026.45703906,44.0109611076,-0.807373578428,103.616042588,0.965234361108,0.972011984779,0.961323215619,0.976829190227,0.947805487393,0.918865091219,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0561499771376,-0.573462,0.33789,0.0,0.0,0.0,0.0,0.0,32.0432587134,3.88942138351,-0.0198609217754,4.08751507193,0.0,0.0,0.0,0.0,0.0
1134_acc,1.0,0.653376651163,0.831884057971,0.5,0.168115942029,0.331884057971,10.5652173913,0.0946502057613,1027.70691717,45.1003741777,-0.699150775447,106.654658944,0.973981382695,0.972973701056,0.9758488033,0.985529713005,0.982644919805,0.83190493972,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0562414266118,-0.522144,-0.377455,0.0,0.0,0.0,0.0,0.0,32.0712528866,3.93963505606,-0.00674140702691,4.13716851148,0.0,0.0,0.0,0.0,0.0
1138_acc,1.0,0.402859706038,0.919806763285,0.5,0.080193236715,0.419806763285,10.5652173913,0.0946502057613,1029.22642866,44.6961782307,-1.03410613537,107.873362684,0.894629165333,0.919834364664,0.892705910594,0.936237241723,0.89855862584,0.919834364664,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0560585276635,-0.656596,0.365377,0.0,0.0,0.0,0.0,0.0,32.1067198562,3.89423470211,-0.0846493330443,4.16973072224,0.0,0.0,0.0,0.0,0.0
1139_acc,1.0,0.287422141878,0.949758454106,0.5,0.0502415458937,0.449758454106,10.5652173913,0.0946502057613,1024.9141743,43.7849990405,-0.65548784195,105.969272122,0.931447686618,0.949783153739,0.938345602617,0.936274405206,0.916015683346,0.949783153739,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0559670781893,-0.631732,0.285787,0.0,0.0,0.0,0.0,0.0,32.0065288415,3.8629391683,-0.0340645956628,4.11343653084,0.0,0.0,0.0,0.0,0.0
1142_acc,1.0,0.240517408423,0.96038647343,0.5,0.03961352657,0.46038647343,10.5652173913,0.0946502057613,1028.64903691,42.2484922576,-0.78394651413,95.573530416,0.945900903304,0.960398662826,0.945975052456,0.946927433408,0.924727319606,0.960398662826,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0561499771376,-0.575338,-0.345293,0.0,0.0,0.0,0.0,0.0,32.093356986,3.85476825424,0.0431795681738,3.902063052,0.0,0.0,0.0,0.0,0.0
1146_acc,1.0,0.262311219614,0.955555555556,0.5,0.0444444444444,0.455555555556,10.5652173913,0.0946502057613,1026.94812012,42.0353207242,-0.807241255991,97.2189961424,0.996144510829,0.998067587752,0.997106049291,0.997106049291,0.996144510829,0.95558179209,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0558756287151,-0.573123,0.263925,0.0,0.0,0.0,0.0,0.0,32.0539398193,3.82897476211,0.095887062689,3.92814457968,0.0,0.0,0.0,0.0,0.0
1161_acc,1.0,0.691977780703,0.814492753623,0.5,0.185507246377,0.314492753623,10.5652173913,0.0946502057613,1026.67090249,44.7999233299,-0.765327580131,106.608583138,0.919806892137,0.940083573385,0.940102244034,0.961304189338,0.966167893595,0.814509317543,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0561499771376,-0.536486,0.328979,0.0,0.0,0.0,0.0,0.0,32.048177745,3.91597743625,-0.0574902267772,4.14294084679,0.0,0.0,0.0,0.0,0.0
1166_acc,1.0,0.553316702534,0.871497584541,0.5,0.128502415459,0.371497584541,10.5652173913,0.0946502057613,1016.87836086,42.2761005596,-0.750143349001,97.7206575188,0.896589227924,0.912012073687,0.904328034425,0.922746986024,0.83365855827,0.871522280309,2.35756722741,-2.35756722741,9.29972393311,6.9421567057,0.0,2.0,10935.0,0.0,1035.0,0.0,0.0,10935.0,0.0558756287151,-0.643431,0.368274,0.0,0.0,0.0,0.0,0.0,31.8193093639,3.82720489583,0.0170488310107,3.94405721697,0.0,0.0,0.0,0.0,0.0
12_acc,1.0,3.32192809489,0.1,0.1,0.1,0.0,0.161194029851,6.2037037037,1.81141787664,-0.312601748332,-1.40413122473,0.548143391798,0.959945054945,0.197802197802,0.891483516484,0.974725274725,0.928351648352,0.190274725275,-1.82514648526,1.82514648526,5.37527840768,7.20042489294,0.0,10.0,216.0,0.0,1340.0,0.0,0.0,216.0,0.138888888889,-0.908598,-0.00664793,0.0,0.0,0.0,0.0,0.0,0.923773114996,0.0217291947846,-1.16587997867,0.433741852596,0.0,0.0,0.0,0.0,0.0
14_acc,1.0,3.32192809489,0.1,0.1,0.1,0.0,0.0567164179104,17.6315789474,2.34995750179,0.109259764093,-1.12093773387,0.64559132071,0.766813186813,0.194835164835,0.729120879121,0.819175824176,0.770769230769,0.14489010989,-2.86969155266,2.86969155266,4.33073334029,7.20042489294,0.0,10.0,76.0,0.0,1340.0,0.0,0.0,76.0,0.763157894737,-0.649836,-0.371044,0.0,0.0,0.0,0.0,0.0,1.12013770602,0.545358286628,-0.146164815932,0.24996785434,0.0,0.0,0.0,0.0,0.0
16_acc,1.0,3.32192809489,0.1,0.1,0.1,0.0,0.0477611940299,20.9375,0.590094871337,-0.0700285451956,-0.956562710889,0.2568697855,0.950384615385,0.191868131868,0.788076923077,0.947142857143,0.925714285714,0.133021978022,-3.04154180959,3.04154180959,4.15888308336,7.20042489294,0.0,10.0,64.0,0.0,1340.0,0.0,0.0,64.0,0.78125,-0.154795,-0.322408,0.0,0.0,0.0,0.0,0.0,0.389417052269,0.00202887605844,-0.31443631372,0.158947183023,0.0,0.0,0.0,0.0,0.0
179_acc,1.0,0.793830759727,0.760726072607,0.5,0.239273927393,0.260726072607,0.000427820559834,2337.42857143,32719.0028384,692.305804094,-1.96973006743,3003.81167749,0.797488415628,0.760726067245,0.801461109903,0.850659933799,0.572792358311,0.760726067245,-7.75680670302,7.75680670302,2.63905732962,10.3958640326,12.0,2.0,14.0,3.0,32724.0,2460.0,4411.0,2.0,0.798387096774,-1.19943,-0.00471101,0.214285714286,0.0751741840851,0.00962814535422,6.0,0.166666666667,180.889485106,15.1383419115,-4.2873810694,21.5653984453,41.0,9.91666666667,2.0,10.1280002414,119.0
180_acc,1.0,1.86960380306,0.468172845515,0.142857142857,0.0121278494362,0.172656198473,0.000730104648333,1369.66666667,6158.50506442,530.051067319,-3.0,1310.48312674,0.808577508067,0.468957243757,0.790690077392,0.649914761291,0.177398434241,0.468172858667,-7.22232268022,7.22232268022,3.98898404656,11.2113067268,40.0,7.0,54.0,0.0,73962.0,0.0,0.0,14.0,0.440860215054,-0.775964,0.334392,0.0,0.0,0.0,2.85714285714,0.35,78.4889034418,0.116416665006,-78.4889034418,23.0611262944,2.0,1.975,1.0,0.15612494996,79.0
181_acc,1.0,2.4838230733,0.312815338042,0.1,0.00302724520686,0.111372136764,0.00807265388496,123.875,160.172769854,35.4997081215,0.288432971594,56.6538349822,0.537128478515,0.408033245034,0.501830711849,0.595731159324,0.147715473562,0.331317097669,-4.81927299265,4.81927299265,2.07944154168,6.89871453433,0.0,10.0,8.0,0.0,991.0,0.0,0.0,8.0,1.0,0.838889,0.605031,0.0,0.0,0.0,0.0,0.0,12.7347083674,3.20688326597,-1.76252155755,4.88542638369,0.0,0.0,0.0,0.0,0.0
182_acc,1.0,2.48350097648,0.238161559889,0.166666666667,0.097260909935,0.0618645923547,0.008356545961,119.666666667,1.34912604405,-0.129355302075,-0.90732115303,0.848538729413,0.890896183385,0.437086693896,0.84332326947,0.832633121387,0.786924344175,0.427792861008,-4.78471009982,4.78471009982,3.58351893846,8.36822903828,0.0,6.0,36.0,0.0,4308.0,0.0,0.0,36.0,0.166666666667,-1.00182,0.0922219,0.0,0.0,0.0,0.0,0.0,0.939242943171,0.0370712419054,-0.693930923291,0.564179204314,0.0,0.0,0.0,0.0,0.0
184_acc,1.0,3.50419642022,0.162259935096,0.0555555555556,0.00095759961696,0.0520632483339,0.00031919987232,3132.83333333,11.1458669044,3.03236787607,-1.96482492018,2.52777253593,0.461986672298,0.181359077129,0.74632758511,0.359251286754,0.112204794119,0.162260743449,-8.04969309239,8.04969309239,1.79175946923,9.84145256162,6.0,18.0,6.0,0.0,18797.0,0.0,0.0,0.0,0.8,-1.22084,-0.0191501,0.0,0.0,0.0,0.0,0.0,3.62572363371,2.1422542363,0.187551209368,0.665668698062,8.0,6.66666666667,4.0,1.88561808316,40.0
185_acc,1.0,0.541554164667,0.90635451505,0.333333333333,0.0423634336678,0.405203522078,0.0178372352285,56.0625,144.506825485,8.70211871592,-1.67181784771,29.7079448289,0.909788585322,0.906443051331,0.907428722962,0.938705489267,0.732674394893,0.906443051331,-4.02646713982,4.02646713982,2.77258872224,6.79905586206,1.0,3.0,16.0,1.0,897.0,18.0,18.0,15.0,0.5,0.868116,-0.796828,0.0625,0.0200668896321,0.00125418060201,0.0666666666667,15.0,12.1039976768,1.66611514046,-1.85414890012,2.48800421702,7.0,7.0,7.0,0.0,7.0
