@RELATION ChaLearn_AutoML_Challenge_2015_FEATURE_VALUES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC

@DATA
198_a_metric,1.0,2.97208682039,0.263331242158,0.0384615384615,0.000156838143036,0.0693623711425,0.000941028858218,1062.66666667,?,?,?,?,?,?,?,?,?,?,-6.96853675124,6.96853675124,1.79175946923,8.76029622047,0.0,26.0,6.0,0.0,6376.0,0.0,0.0,6.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
198_r2_metric,1.0,2.97208682039,0.263331242158,0.0384615384615,0.000156838143036,0.0693623711425,0.000941028858218,1062.66666667,?,?,?,?,?,?,?,?,?,?,-6.96853675124,6.96853675124,1.79175946923,8.76029622047,0.0,26.0,6.0,0.0,6376.0,0.0,0.0,6.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
201_a_metric,1.0,1.89122832733,0.622848044582,0.0909090909091,0.0168175937904,0.175983455498,0.00477659468604,209.354166667,139.732534541,16.9306508363,-3.0,32.213632981,0.829838169705,0.622850275292,0.864063920378,0.792622897643,0.369970107054,0.622850275292,-5.34402739514,5.34402739514,3.87120101091,9.21522840605,0.0,11.0,48.0,0.0,10049.0,0.0,0.0,48.0,0.395833333333,0.536882,-0.868314385414,0.0,0.0,0.0,0.0,0.0,11.2895498276,2.55867001911,0.0,3.17480982575,0.0,0.0,0.0,0.0,0.0
201_r2_metric,1.0,1.89122832733,0.622848044582,0.0909090909091,0.0168175937904,0.175983455498,0.00477659468604,209.354166667,139.732534541,16.9306508363,-3.0,32.213632981,0.829838169705,0.622850275292,0.864063920378,0.792622897643,0.369970107054,0.622850275292,-5.34402739514,5.34402739514,3.87120101091,9.21522840605,0.0,11.0,48.0,0.0,10049.0,0.0,0.0,48.0,0.395833333333,0.536882,-0.868314385414,0.0,0.0,0.0,0.0,0.0,11.2895498276,2.55867001911,0.0,3.17480982575,0.0,0.0,0.0,0.0,0.0
209_a_metric,1.0,2.58554438673,0.317340644277,0.0833333333333,0.000685400959561,0.10085664381,0.00205620287868,486.333333333,?,?,?,?,?,?,?,?,?,?,-6.18689425985,6.18689425985,1.09861228867,7.28550654852,0.0,12.0,3.0,0.0,1459.0,0.0,0.0,3.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
209_r2_metric,1.0,2.58554438673,0.317340644277,0.0833333333333,0.000685400959561,0.10085664381,0.00205620287868,486.333333333,?,?,?,?,?,?,?,?,?,?,-6.18689425985,6.18689425985,1.09861228867,7.28550654852,0.0,12.0,3.0,0.0,1459.0,0.0,0.0,3.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
215_a_metric,1.0,14.7243193755,7.32225232482e-05,3.68514150943e-05,3.66112616241e-05,2.95544376372e-06,0.000366112616241,2731.4,?,?,?,?,?,?,?,?,?,?,-7.91256957724,7.91256957724,2.30258509299,10.2151546702,0.0,27136.0,10.0,0.0,27314.0,0.0,0.0,10.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
215_r2_metric,1.0,14.7243193755,7.32225232482e-05,3.68514150943e-05,3.66112616241e-05,2.95544376372e-06,0.000366112616241,2731.4,?,?,?,?,?,?,?,?,?,?,-7.91256957724,7.91256957724,2.30258509299,10.2151546702,0.0,27136.0,10.0,0.0,27314.0,0.0,0.0,10.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
216_a_metric,1.0,4.13632737037,0.151784911429,0.0169491525424,8.99199712256e-05,0.0337919413798,0.00161855948206,617.833333333,?,?,?,?,?,?,?,?,?,?,-6.42621873392,6.42621873392,2.8903717579,9.31659049182,0.0,59.0,18.0,0.0,11121.0,0.0,0.0,18.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
216_r2_metric,1.0,4.13632737037,0.151784911429,0.0169491525424,8.99199712256e-05,0.0337919413798,0.00161855948206,617.833333333,?,?,?,?,?,?,?,?,?,?,-6.42621873392,6.42621873392,2.8903717579,9.31659049182,0.0,59.0,18.0,0.0,11121.0,0.0,0.0,18.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
218_a_metric,1.0,9.04497047259,0.137700622339,0.000551571980143,6.55093350802e-05,0.00328835593734,0.000524074680642,1908.125,6025.37072555,782.515271662,-1.09652172508,1982.71222387,0.0634300908657,0.150698073096,0.0759722202172,0.142231743065,0.069328627908,0.150698073096,-7.55387636349,7.55387636349,2.07944154168,9.63331790517,0.0,1813.0,8.0,0.0,15265.0,0.0,0.0,8.0,1.0,1.81698,0.675847351551,0.0,0.0,0.0,0.0,0.0,68.4194717407,10.7467959202,-0.288864433765,22.2058740561,0.0,0.0,0.0,0.0,0.0
218_r2_metric,1.0,9.04497047259,0.137700622339,0.000551571980143,6.55093350802e-05,0.00328835593734,0.000524074680642,1908.125,6025.37072555,782.515271662,-1.09652172508,1982.71222387,0.0634300908657,0.150698073096,0.0759722202172,0.142231743065,0.069328627908,0.150698073096,-7.55387636349,7.55387636349,2.07944154168,9.63331790517,0.0,1813.0,8.0,0.0,15265.0,0.0,0.0,8.0,1.0,1.81698,0.675847351551,0.0,0.0,0.0,0.0,0.0,68.4194717407,10.7467959202,-0.288864433765,22.2058740561,0.0,0.0,0.0,0.0,0.0
225_a_metric,1.0,12.4220647662,0.00018221574344,0.00018221574344,0.00018221574344,0.0,0.00145772594752,686.0,?,?,?,?,?,?,?,?,?,?,-6.53087762773,6.53087762773,2.07944154168,8.61031916941,0.0,5488.0,8.0,0.0,5488.0,0.0,0.0,8.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
225_r2_metric,1.0,12.4220647662,0.00018221574344,0.00018221574344,0.00018221574344,0.0,0.00145772594752,686.0,?,?,?,?,?,?,?,?,?,?,-6.53087762773,6.53087762773,2.07944154168,8.61031916941,0.0,5488.0,8.0,0.0,5488.0,0.0,0.0,8.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
227_a_metric,1.0,4.99129221158,0.0537536443149,0.0181818181818,0.00018221574344,0.018777135353,0.00218658892128,457.333333333,283.312497961,77.7025974107,1.19310638822,99.7416408437,0.182143290314,0.071575884977,0.180297094424,0.173101288058,0.17194303456,0.08402913306,-6.12541251962,6.12541251962,2.48490664979,8.61031916941,0.0,55.0,12.0,0.0,5488.0,0.0,0.0,12.0,0.75,10.4373,1.65267348289,0.0,0.0,0.0,0.0,0.0,13.241566658,5.15216508011,-0.807244479656,4.2587190554,0.0,0.0,0.0,0.0,0.0
227_r2_metric,1.0,4.99129221158,0.0537536443149,0.0181818181818,0.00018221574344,0.018777135353,0.00218658892128,457.333333333,283.312497961,77.7025974107,1.19310638822,99.7416408437,0.182143290314,0.071575884977,0.180297094424,0.173101288058,0.17194303456,0.08402913306,-6.12541251962,6.12541251962,2.48490664979,8.61031916941,0.0,55.0,12.0,0.0,5488.0,0.0,0.0,12.0,0.75,10.4373,1.65267348289,0.0,0.0,0.0,0.0,0.0,13.241566658,5.15216508011,-0.807244479656,4.2587190554,0.0,0.0,0.0,0.0,0.0
287_a_metric,1.0,1.83679907961,0.436580882353,0.142857142857,0.000689338235294,0.162843223954,0.00252757352941,395.636363636,48.5607079631,7.17168137318,-0.595996531497,13.4584218674,0.598355932033,0.45910523891,0.575602687248,0.538825813399,0.443449021962,0.436587688571,-5.98049551574,5.98049551574,2.3978952728,8.37839078854,0.0,7.0,11.0,0.0,4352.0,0.0,0.0,11.0,0.818181818182,-0.457523,0.476464390755,0.0,0.0,0.0,0.0,0.0,5.36335325241,1.29596977681,-0.0270903930068,1.40129195433,0.0,0.0,0.0,0.0,0.0
287_r2_metric,1.0,1.83679907961,0.436580882353,0.142857142857,0.000689338235294,0.162843223954,0.00252757352941,395.636363636,48.5607079631,7.17168137318,-0.595996531497,13.4584218674,0.598355932033,0.45910523891,0.575602687248,0.538825813399,0.443449021962,0.436587688571,-5.98049551574,5.98049551574,2.3978952728,8.37839078854,0.0,7.0,11.0,0.0,4352.0,0.0,0.0,11.0,0.818181818182,-0.457523,0.476464390755,0.0,0.0,0.0,0.0,0.0,5.36335325241,1.29596977681,-0.0270903930068,1.40129195433,0.0,0.0,0.0,0.0,0.0
296_a_metric,1.0,3.82988794184,0.133738601824,0.0285714285714,0.000108554059922,0.0405847181737,0.00434216239687,230.3,?,?,?,?,?,?,?,?,?,?,-5.43938280683,5.43938280683,3.68887945411,9.12826226094,0.0,35.0,40.0,0.0,9212.0,0.0,0.0,40.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
296_r2_metric,1.0,3.82988794184,0.133738601824,0.0285714285714,0.000108554059922,0.0405847181737,0.00434216239687,230.3,?,?,?,?,?,?,?,?,?,?,-5.43938280683,5.43938280683,3.68887945411,9.12826226094,0.0,35.0,40.0,0.0,9212.0,0.0,0.0,40.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
308_a_metric,1.0,12.3666229545,0.000728862973761,0.000187336080929,0.00018221574344,3.13277629969e-05,0.00583090379009,171.5,?,?,?,?,?,?,?,?,?,?,-5.14458326661,5.14458326661,3.4657359028,8.61031916941,0.0,5338.0,32.0,0.0,5488.0,0.0,0.0,32.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
308_r2_metric,1.0,12.3666229545,0.000728862973761,0.000187336080929,0.00018221574344,3.13277629969e-05,0.00583090379009,171.5,?,?,?,?,?,?,?,?,?,?,-5.14458326661,5.14458326661,3.4657359028,8.61031916941,0.0,5338.0,32.0,0.0,5488.0,0.0,0.0,32.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
344_a_metric,1.0,14.4783480274,0.0250054916892,3.80069172589e-05,3.66112616241e-05,0.000153979969639,0.000366112616241,2731.4,?,?,?,?,?,?,?,?,?,?,-7.91256957724,7.91256957724,2.30258509299,10.2151546702,3.0,26311.0,10.0,0.0,27314.0,0.0,0.0,7.0,?,?,?,0.0,0.0,0.0,0.428571428571,2.33333333333,?,?,?,?,3.0,2.33333333333,2.0,0.471404520791,7.0
344_r2_metric,1.0,14.4783480274,0.0250054916892,3.80069172589e-05,3.66112616241e-05,0.000153979969639,0.000366112616241,2731.4,?,?,?,?,?,?,?,?,?,?,-7.91256957724,7.91256957724,2.30258509299,10.2151546702,3.0,26311.0,10.0,0.0,27314.0,0.0,0.0,7.0,?,?,?,0.0,0.0,0.0,0.428571428571,2.33333333333,?,?,?,?,3.0,2.33333333333,2.0,0.471404520791,7.0
405_a_metric,1.0,8.97337666388,0.0060382422006,0.00143472022956,0.000335457900034,0.00120325793574,0.0677624958068,14.7574257426,?,?,?,?,?,?,?,?,?,?,-2.69174639628,2.69174639628,5.3082676974,8.00001409368,0.0,697.0,202.0,0.0,2981.0,0.0,0.0,202.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
405_r2_metric,1.0,8.97337666388,0.0060382422006,0.00143472022956,0.000335457900034,0.00120325793574,0.0677624958068,14.7574257426,?,?,?,?,?,?,?,?,?,?,-2.69174639628,2.69174639628,5.3082676974,8.00001409368,0.0,697.0,202.0,0.0,2981.0,0.0,0.0,202.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
416_a_metric,1.0,9.65559022819,0.00487231182796,0.000816993464052,0.000168010752688,0.000824158426869,0.0421706989247,23.7131474104,?,?,?,?,?,?,?,?,?,?,-3.16602963738,3.16602963738,5.52545293913,8.69148257651,0.0,1224.0,251.0,0.0,5952.0,0.0,0.0,251.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
416_r2_metric,1.0,9.65559022819,0.00487231182796,0.000816993464052,0.000168010752688,0.000824158426869,0.0421706989247,23.7131474104,?,?,?,?,?,?,?,?,?,?,-3.16602963738,3.16602963738,5.52545293913,8.69148257651,0.0,1224.0,251.0,0.0,5952.0,0.0,0.0,251.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
422_a_metric,1.0,9.65559022819,0.00487231182796,0.000816993464052,0.000168010752688,0.000824158426869,0.0446908602151,22.3759398496,?,?,?,?,?,?,?,?,?,?,-3.10798626773,3.10798626773,5.58349630878,8.69148257651,0.0,1224.0,266.0,0.0,5952.0,0.0,0.0,266.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
422_r2_metric,1.0,9.65559022819,0.00487231182796,0.000816993464052,0.000168010752688,0.000824158426869,0.0446908602151,22.3759398496,?,?,?,?,?,?,?,?,?,?,-3.10798626773,3.10798626773,5.58349630878,8.69148257651,0.0,1224.0,266.0,0.0,5952.0,0.0,0.0,266.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
507_a_metric,1.0,11.0221001733,0.000961076405574,0.000480769230769,0.000480538202787,1.05339639921e-05,0.00288322921672,346.833333333,?,?,?,?,?,?,?,?,?,?,-5.84884435717,5.84884435717,1.79175946923,7.64060382639,0.0,2080.0,6.0,0.0,2081.0,0.0,0.0,6.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
507_r2_metric,1.0,11.0221001733,0.000961076405574,0.000480769230769,0.000480538202787,1.05339639921e-05,0.00288322921672,346.833333333,?,?,?,?,?,?,?,?,?,?,-5.84884435717,5.84884435717,1.79175946923,7.64060382639,0.0,2080.0,6.0,0.0,2081.0,0.0,0.0,6.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
512_a_metric,1.0,7.21703813421,0.0746268656716,0.00322580645161,0.000746268656716,0.00626581055356,0.000746268656716,1340.0,?,?,?,?,?,?,?,?,?,?,-7.20042489294,7.20042489294,0.0,7.20042489294,0.0,310.0,1.0,0.0,1340.0,0.0,0.0,1.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
512_r2_metric,1.0,7.21703813421,0.0746268656716,0.00322580645161,0.000746268656716,0.00626581055356,0.000746268656716,1340.0,?,?,?,?,?,?,?,?,?,?,-7.20042489294,7.20042489294,0.0,7.20042489294,0.0,310.0,1.0,0.0,1340.0,0.0,0.0,1.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
558_a_metric,1.0,10.3923617144,0.196975218659,0.000233154581488,0.00018221574344,0.00300465581839,0.00583090379009,171.5,?,?,?,?,?,?,?,?,?,?,-5.14458326661,5.14458326661,3.4657359028,8.61031916941,0.0,4289.0,32.0,0.0,5488.0,0.0,0.0,32.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
558_r2_metric,1.0,10.3923617144,0.196975218659,0.000233154581488,0.00018221574344,0.00300465581839,0.00583090379009,171.5,?,?,?,?,?,?,?,?,?,?,-5.14458326661,5.14458326661,3.4657359028,8.61031916941,0.0,4289.0,32.0,0.0,5488.0,0.0,0.0,32.0,?,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0
562_a_metric,1.0,4.99129221158,0.0537536443149,0.0181818181818,0.00018221574344,0.018777135353,0.00218658892128,457.333333333,283.312497961,77.7025974107,1.19310638822,99.7416408437,0.182143290314,0.071575884977,0.180297094424,0.173101288058,0.17194303456,0.08402913306,-6.12541251962,6.12541251962,2.48490664979,8.61031916941,0.0,55.0,12.0,0.0,5488.0,0.0,0.0,12.0,0.75,10.4373,1.65267348289,0.0,0.0,0.0,0.0,0.0,13.241566658,5.15216508011,-0.807244479656,4.2587190554,0.0,0.0,0.0,0.0,0.0
562_r2_metric,1.0,4.99129221158,0.0537536443149,0.0181818181818,0.00018221574344,0.018777135353,0.00218658892128,457.333333333,283.312497961,77.7025974107,1.19310638822,99.7416408437,0.182143290314,0.071575884977,0.180297094424,0.173101288058,0.17194303456,0.08402913306,-6.12541251962,6.12541251962,2.48490664979,8.61031916941,0.0,55.0,12.0,0.0,5488.0,0.0,0.0,12.0,0.75,10.4373,1.65267348289,0.0,0.0,0.0,0.0,0.0,13.241566658,5.15216508011,-0.807244479656,4.2587190554,0.0,0.0,0.0,0.0,0.0
