@RELATION automl_competition_2015_phase2_FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PCA NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumSymbols NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Kurtosisses NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE Skewnesses NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassOccurences NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE MissingValues NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC

@DATA
1050_bac,1.0,0.000231742858886,1.38282775879e-05,0.000418901443481,0.000312089920044,3.81469726562e-06,5.24520874023e-06,6.91413879395e-06,4.05311584473e-06,0.000684022903442,0.0344429016113,9.05990600586e-06,3.40938568115e-05,0.0607590675354,0.00800490379333,6.98566436767e-05,0.00110507011414,1.12056732178e-05,0.000243186950684,5.96046447754e-06,0.00026798248291,2.09808349609e-05,1.4066696167e-05,4.50611114502e-05,4.60147857666e-05,3.09944152832e-06,0.0308520793915,5.29289245605e-05,3.50475311279e-05,0.000173091888428,2.19345092773e-05,0.000164270401001,9.10758972168e-05,0.0111129283905,3.09944152832e-06,0.000282049179077,3.981590271e-05,2.59876251221e-05,0.000148057937622,0.000162839889526,0.000199794769287,2.59876251221e-05,0.000887155532837,4.05311584473e-06,3.67164611817e-05,2.19345092773e-05,5.00679016113e-06,0.112004041672,7.86781311035e-06,5.96046447754e-06,0.000442743301391,2.21729278564e-05,1.69277191162e-05
1053_bac,1.0,0.00125026702881,1.50203704834e-05,0.0010941028595,0.00142908096313,4.05311584473e-06,6.91413879394e-06,5.96046447754e-06,5.00679016113e-06,0.0021460056305,0.0840330123901,1.31130218506e-05,2.09808349609e-05,0.327754974365,0.0216040611267,0.000142097473144,0.00113201141357,1.4066696167e-05,0.00102782249451,5.96046447754e-06,0.000237226486206,1.90734863281e-05,1.4066696167e-05,4.41074371338e-05,4.19616699219e-05,3.09944152832e-06,0.0875699520111,0.000160932540894,3.38554382324e-05,0.00014591217041,2.40802764893e-05,0.00033712387085,0.000116109848022,0.0195260047913,4.05311584473e-06,0.000211000442505,4.38690185547e-05,2.59876251221e-05,0.0001802444458,0.000146150588989,0.000135898590088,2.59876251221e-05,0.000943183898926,7.15255737305e-06,3.50475311279e-05,2.50339508057e-05,4.05311584473e-06,0.682816028595,6.19888305664e-06,5.00679016113e-06,0.00170421600342,1.90734863281e-05,1.4066696167e-05
1056_bac,1.0,0.00117087364197,9.05990600586e-06,0.00124597549438,0.00117897987366,2.14576721191e-06,7.15255737305e-06,6.91413879395e-06,4.05311584473e-06,0.00234389305114,0.144207954407,1.8835067749e-05,2.19345092773e-05,0.547655105591,0.0212898254395,0.000239133834839,0.00103211402893,1.09672546387e-05,0.00107192993164,7.15255737305e-06,0.000226259231567,2.19345092773e-05,1.59740447998e-05,5.69820404053e-05,5.88893890381e-05,4.05311584473e-06,0.053610086441,0.000103950500488,3.69548797607e-05,0.000137090682983,2.59876251221e-05,0.000439167022705,7.29560852051e-05,0.0156331062317,3.09944152832e-06,0.00023889541626,4.10079956055e-05,2.90870666504e-05,0.000137805938721,0.000120162963867,0.000141143798828,2.71797180176e-05,0.000849962234497,5.00679016113e-06,3.12328338623e-05,1.69277191162e-05,4.05311584473e-06,0.276273012161,7.86781311035e-06,5.96046447754e-06,0.00182628631592,2.28881835938e-05,1.69277191162e-05
1067_bac,1.0,0.000246047973633,7.86781311035e-06,0.00034499168396,0.000332117080688,2.14576721191e-06,5.24520874023e-06,5.96046447754e-06,2.86102294922e-06,0.000618934631348,0.0196669101715,6.91413879395e-06,1.81198120117e-05,0.0451498031616,0.00748205184937,4.48226928711e-05,0.00107502937317,8.10623168945e-06,0.000256061553955,6.91413879395e-06,0.000190973281861,1.90734863281e-05,1.4066696167e-05,3.88622283936e-05,4.00543212891e-05,3.09944152832e-06,0.0187220573425,5.19752502441e-05,3.09944152832e-05,0.000131845474243,1.78813934326e-05,0.000139236450195,6.79492950439e-05,0.0107040405273,2.86102294922e-06,0.000201225280762,3.50475311279e-05,2.69412994385e-05,0.000128030776978,0.000109910964966,0.000128030776978,2.40802764893e-05,0.00090503692627,4.76837158203e-06,2.5749206543e-05,2.62260437012e-05,4.05311584473e-06,0.0913388729095,5.00679016113e-06,5.00679016113e-06,0.0004141330719,1.90734863281e-05,1.4066696167e-05
1068_bac,1.0,0.000147104263306,5.96046447754e-06,0.000230073928833,0.000226020812988,2.86102294922e-06,5.24520874023e-06,5.96046447754e-06,3.09944152832e-06,0.000421047210693,0.0132558345795,5.96046447754e-06,1.69277191162e-05,0.0347030162811,0.00680208206177,3.62396240234e-05,0.000866889953613,8.10623168945e-06,0.000174045562744,5.96046447754e-06,0.000181913375855,1.90734863281e-05,1.28746032715e-05,3.91006469727e-05,4.10079956055e-05,3.09944152832e-06,0.0138969421387,3.88622283936e-05,2.88486480713e-05,0.000120162963867,1.69277191162e-05,6.8187713623e-05,6.00814819336e-05,0.0090229511261,1.90734863281e-06,0.000189781188965,3.50475311279e-05,2.19345092773e-05,0.000104904174805,0.000104904174805,0.000117063522339,2.09808349609e-05,0.000710010528564,2.86102294922e-06,2.31266021728e-05,1.69277191162e-05,3.09944152832e-06,0.0404591560364,5.00679016113e-06,5.00679016113e-06,0.000235319137574,1.8835067749e-05,1.31130218506e-05
1069_bac,1.0,0.000690221786499,1.09672546387e-05,0.000782012939453,0.00108504295349,3.09944152832e-06,8.10623168945e-06,6.91413879395e-06,2.86102294922e-06,0.00146412849426,0.080659866333,1.31130218506e-05,2.00271606445e-05,0.309828996658,0.0136630535126,0.000186920166015,0.00108122825623,1.28746032715e-05,0.000656127929688,7.15255737305e-06,0.00022006034851,2.09808349609e-05,1.31130218506e-05,4.41074371338e-05,4.10079956055e-05,3.09944152832e-06,0.0349249839783,7.91549682617e-05,3.21865081787e-05,0.000159978866577,2.59876251221e-05,0.000224828720092,0.000116109848022,0.01313996315,2.86102294922e-06,0.000214099884033,4.19616699219e-05,2.40802764893e-05,0.000174283981323,0.00012993812561,0.000141143798828,2.59876251221e-05,0.000880002975464,4.76837158203e-06,3.31401824951e-05,2.09808349609e-05,5.00679016113e-06,0.106495141983,8.10623168945e-06,5.96046447754e-06,0.0010781288147,1.8835067749e-05,1.71661376953e-05
1111_bac,1.0,0.0122740268708,1.09672546387e-05,1.4066696167e-05,0.00587606430054,7.15255737305e-06,1.00135803223e-05,1.09672546387e-05,4.05311584473e-06,2.121925354e-05,9.53674316406e-07,5.96046447754e-06,0.0020649433136,406.083733082,2.14576721191e-06,0.00847005844116,0.000166416168213,2.21729278564e-05,4.05311584473e-06,1.00135803223e-05,0.00929188728332,2.71797180176e-05,0.00220108032227,0.00240302085876,0.00318098068237,4.05311584473e-06,9.53674316406e-07,0.000411033630371,4.00543212891e-05,2.71797180176e-05,3.09944152832e-06,0.00895714759827,0.000151872634888,5.96046447754e-06,3.09944152832e-06,0.0110411643982,6.60419464111e-05,2.50339508057e-05,0.000213861465454,0.00276494026184,0.00306105613708,0.00205898284912,8.70227813721e-05,7.15255737305e-06,5.10215759278e-05,3.09944152832e-05,3.09944152832e-06,9.53674316406e-07,1.4066696167e-05,5.00679016113e-06,0.0296609401703,0.00259804725647,2.90870666504e-05
1112_bac,1.0,0.01224899292,1.21593475342e-05,1.4066696167e-05,0.00622701644897,6.91413879395e-06,1.00135803223e-05,1.00135803223e-05,2.86102294922e-06,2.02655792236e-05,9.53674316406e-07,5.00679016113e-06,0.00148510932922,377.369222164,9.53674316406e-07,0.00972485542297,0.00015926361084,2.19345092773e-05,3.09944152832e-06,9.05990600586e-06,0.00691628456116,2.69412994385e-05,0.00154805183411,0.00170612335205,0.00176095962524,3.09944152832e-06,1.90734863281e-06,0.000464916229248,3.81469726562e-05,2.71797180176e-05,3.09944152832e-06,0.00881290435791,0.000118970870972,4.05311584473e-06,3.09944152832e-06,0.00730609893798,5.60283660889e-05,2.31266021729e-05,0.000171184539795,0.00223803520203,0.00238704681396,0.00148701667786,8.20159912109e-05,6.19888305664e-06,4.6968460083e-05,2.40802764893e-05,4.05311584473e-06,1.19209289551e-06,1.31130218506e-05,5.00679016113e-06,0.0307488441467,0.00161004066467,2.8133392334e-05
1114_bac,1.0,0.0125517845154,1.4066696167e-05,1.38282775879e-05,0.00702095031738,6.91413879395e-06,1.12056732178e-05,1.00135803223e-05,4.05311584473e-06,1.8835067749e-05,1.19209289551e-06,4.76837158203e-06,0.0017671585083,387.303460836,9.53674316406e-07,0.0098659992218,0.000171899795532,4.50611114502e-05,3.09944152832e-06,9.05990600586e-06,0.00787997245788,2.78949737549e-05,0.00155806541443,0.00200510025024,0.00191903114319,4.05311584473e-06,1.90734863281e-06,0.000482797622681,4.10079956055e-05,2.69412994385e-05,1.90734863281e-06,0.00888013839722,0.000133037567139,4.05311584473e-06,3.09944152832e-06,0.00752210617066,5.57899475098e-05,2.40802764893e-05,0.000184774398804,0.00238084793091,0.00244903564453,0.00172686576843,9.29832458496e-05,7.15255737305e-06,5.00679016113e-05,2.28881835938e-05,4.05311584473e-06,1.90734863281e-06,1.59740447998e-05,4.05311584473e-06,0.0312328338623,0.00159597396851,2.88486480713e-05
1116_bac,1.0,0.00154209136963,1.09672546387e-05,0.00367903709412,0.000879049301147,4.05311584473e-06,9.05990600586e-06,8.10623168945e-06,5.00679016113e-06,0.00718712806702,1.99189710617,3.81469726562e-06,2.38418579102e-05,6.34832191467,0.0987169742584,0.00101494789123,0.000120401382446,1.8835067749e-05,0.00344514846802,7.86781311035e-06,0.000277757644653,2.40802764893e-05,1.8835067749e-05,4.98294830322e-05,5.07831573486e-05,4.05311584473e-06,0.46494102478,9.41753387451e-05,2.31266021729e-05,2.121925354e-05,6.29425048828e-05,0.00111484527588,0.000111103057861,0.0381350517273,4.05311584473e-06,0.00028657913208,5.98430633545e-05,2.31266021729e-05,0.000162124633789,0.000184059143066,0.000191926956177,2.00271606445e-05,6.50882720947e-05,5.96046447754e-06,4.60147857666e-05,2.40802764893e-05,3.09944152832e-06,5.20529985428,1.19209289551e-05,6.91413879395e-06,0.00363612174987,2.50339508057e-05,2.40802764892e-05
1118_bac,1.0,0.00313878059387,1.78813934326e-05,0.00486016273499,0.00330996513367,4.05311584473e-06,1.4066696167e-05,5.96046447754e-06,6.91413879395e-06,0.00896906852722,0.517004013062,6.19888305664e-06,1.78813934326e-05,26.6017799377,0.162759065628,0.000118017196655,0.00016713142395,1.69277191162e-05,0.00407481193542,5.96046447754e-06,0.000189065933228,2.00271606445e-05,1.50203704834e-05,4.00543212891e-05,4.10079956055e-05,4.05311584473e-06,0.149832963943,0.000545978546143,4.10079956055e-05,2.19345092773e-05,3.40938568115e-05,0.000432968139648,0.000137090682983,0.065584897995,3.09944152832e-06,0.000213146209717,4.6968460083e-05,2.50339508057e-05,0.000193357467651,0.000117063522339,0.0001380443573,1.4066696167e-05,8.70227813721e-05,8.10623168945e-06,3.60012054443e-05,2.50339508057e-05,4.05311584473e-06,0.857402086258,5.96046447754e-06,1.31130218506e-05,0.00365996360778,1.90734863281e-05,1.31130218506e-05
1119_bac,1.0,0.003408908844,7.86781311035e-06,0.00662517547607,0.00401496887207,4.05311584473e-06,5.72204589844e-06,7.15255737305e-06,3.09944152832e-06,0.0131301879883,2.5154941082,5.00679016113e-06,2.50339508057e-05,62.0028450489,0.157983064651,0.000252962112426,0.000131607055664,2.00271606445e-05,0.00645399093628,5.96046447754e-06,0.000247240066529,2.00271606445e-05,1.78813934326e-05,6.19888305664e-05,6.5803527832e-05,2.86102294922e-06,0.410290002823,0.00037407875061,2.59876251221e-05,2.38418579102e-05,5.10215759277e-05,0.000691175460816,8.79764556885e-05,0.0699291229248,3.09944152832e-06,0.00027084350586,3.79085540771e-05,2.21729278564e-05,0.000137329101562,0.000142097473145,0.000161170959473,1.81198120117e-05,7.08103179932e-05,5.24520874023e-06,2.5749206543e-05,2.21729278564e-05,4.05311584473e-06,3.24344587326,5.96046447754e-06,6.91413879395e-06,0.00432395935059,2.59876251221e-05,1.31130218506e-05
